운행일자,정산사업자,노선아이디,노선명,노선번호,교통수단구분,교통수단 상세구분명,기점 정류장 아이디,종점 정류장 아이디,기점 정류장 명,종점 정류장 명,노선길이,경유정류장수
2025-06-13,마이비,47106307,원평마을문화센터-대우아파트(종점,410-5,버스,김천시내,4717322,4703310,원평마을문화센터앞,대우아파트(종점),27435,68
2025-06-13,마이비,47106308,문성태완노블리안-원평마을문화센터,410-6,버스,김천시내,4703670,4716062,문성태완노블리안아파트,원평마을문화센터건너(종점),30431,75
2025-06-13,마이비,47106309,원평마을문화센터-문성태완노블리안,410-7,버스,김천시내,4717322,4703670,원평마을문화센터앞,문성태완노블리안아파트,26757,67
2025-06-13,마이비,47106310,도량롯데캐슬-원평마을문화센터,410-8,버스,김천시내,4714912,4716062,도량롯데캐슬,원평마을문화센터건너(종점),23214,59
2025-06-13,마이비,47106311,원평마을문화센터-금오공대(종점),190-3,버스,김천시내,4717322,4716652,원평마을문화센터앞,금오공대(종점),9748,24
2025-06-13,마이비,47106312,원평마을문화센터-원평마을문화센터,191,버스,김천시내,4717322,4716062,원평마을문화센터앞,원평마을문화센터건너(종점),39327,91
2025-06-13,마이비,47106313,봉곡청마루-원평마을문화센터,191-1,버스,김천시내,4715892,4716062,봉곡청마루,원평마을문화센터건너(종점),45095,105
2025-06-13,마이비,47106314,원평마을문화센터-장천버스정류장(,193,버스,김천좌석,4717322,4702390,원평마을문화센터앞,장천버스정류장(종점),20878,41
2025-06-13,마이비,47106315,장천버스정류장종-원평마을문화센터,193-3,버스,김천좌석,4702430,4716062,장천버스정류장종점,원평마을문화센터건너(종점),20876,44
2025-06-13,마이비,47106316,금오공대-금오공대(종점),404,버스,김천시내,4716982,4716652,금오공대,금오공대(종점),30599,58
2025-06-13,마이비,47106317,대백출발-원평마을문화센터,891-4,버스,김천좌석,4716962,4716062,대백출발,원평마을문화센터건너(종점),15052,32
2025-06-13,마이비,47106318,장천버스정류장종-장천버스정류장(,83,버스,김천시내,4702430,4702390,장천버스정류장종점,장천버스정류장(종점),19978,16
2025-06-13,마이비,47106319,황상동종점-원평마을문화센터,183-1,버스,김천시내,4718092,4716062,황상동종점,원평마을문화센터건너(종점),12328,28
2025-06-13,마이비,47106320,황상동종점-대우아파트(종점,185-2,버스,김천좌석,4718092,4703310,황상동종점,대우아파트(종점),16135,42
2025-06-13,마이비,47106321,황상동종점-원평마을문화센터,185-4,버스,김천좌석,4718092,4716062,황상동종점,원평마을문화센터건너(종점),12952,34
2025-06-13,마이비,47106322,원평마을문화센터-공단1동행정복지,101-1,버스,김천시내,4717322,4713632,원평마을문화센터앞,공단1동행정복지센터,5178,16
2025-06-13,마이비,47106323,구미대학교-구미대학교,27,버스,김천시내,4729052,4729052,구미대학교,구미대학교,18291,40
2025-06-13,마이비,47106324,장천버스정류장종-장천버스정류장(,84,버스,김천시내,4702150,4702290,장천버스정류장종점,장천버스정류장(종점),10219,7
2025-06-13,마이비,47106325,장천버스정류장종-원평마을문화센터,883-3,버스,김천시내,4702150,4716062,장천버스정류장종점,원평마을문화센터건너(종점),24914,52
2025-06-13,마이비,47106326,장천버스정류장종-원평마을문화센터,884,버스,김천시내,4702430,4716062,장천버스정류장종점,원평마을문화센터건너(종점),23786,44
2025-06-13,마이비,47106327,묵어리종점-원평마을문화센터,884-6,버스,김천시내,4702470,4716062,묵어리종점,원평마을문화센터건너(종점),29628,47
2025-06-13,마이비,47106328,원평마을문화센터-해평버스정류장종,175,버스,김천시내,4717322,4702970,원평마을문화센터앞,해평버스정류장종점,15743,20
2025-06-13,마이비,47106329,괴평-대우아파트(종점,01월 26일,버스,김천시내,4703690,4703310,괴평,대우아파트(종점),13231,32
2025-06-13,마이비,47106330,괴평-원평마을문화센터,03월 26일,버스,김천시내,4703690,4716062,괴평,원평마을문화센터건너(종점),10048,24
2025-06-13,마이비,47106331,원평마을문화센터-원평마을문화센터,04월 26일,버스,김천시내,4717322,4716062,원평마을문화센터앞,원평마을문화센터건너(종점),26524,41
2025-06-13,마이비,47106332,원평마을문화센터-원평마을문화센터,05월 26일,버스,김천시내,4717322,4716062,원평마을문화센터앞,원평마을문화센터건너(종점),28246,41
2025-06-13,마이비,47106333,비산사거리-원평마을문화센터,101-2,버스,김천시내,4713832,4716062,비산사거리,원평마을문화센터건너(종점),5109,14
2025-06-13,마이비,47106334,구평예다음아파트-원평마을문화센터,180-1,버스,김천시내,4718072,4716062,구평예다음아파트앞,원평마을문화센터건너(종점),13733,29
2025-06-13,마이비,47106335,인동회차지(기점-원평마을문화센터,184-1,버스,김천시내,4717942,4716062,인동회차지(기점),원평마을문화센터건너(종점),10677,24
2025-06-13,마이비,47106336,원평마을문화센터-대우아파트(종점,411-7,버스,김천시내,4717322,4703310,원평마을문화센터앞,대우아파트(종점),25114,58
2025-06-13,마이비,47106337,천평종점-원평마을문화센터,881-2,버스,김천시내,4721134,4716062,천평종점,원평마을문화센터건너(종점),23621,47
2025-06-13,마이비,47106338,동명면사무소-원평마을문화센터,885-2,버스,김천시내,4728594,4716062,동명면사무소,원평마을문화센터건너(종점),39811,54
2025-06-13,마이비,47106339,원평마을문화센터-AGC화인테크노,195,버스,김천시내,4717322,4701080,원평마을문화센터앞,AGC화인테크노한국,18212,36
2025-06-13,마이비,47106340,AGC화인테크노-원평마을문화센터,195-1,버스,김천시내,4701240,4716062,AGC화인테크노한국,원평마을문화센터건너(종점),18404,41
2025-06-13,마이비,47106341,선산터미널종점-선산터미널(종점,May-74,버스,김천시내,4704110,4704480,선산터미널종점,선산터미널(종점),34989,46
2025-06-13,마이비,47106345,금오공대-장천버스정류장(,97,버스,김천시내,4716982,4702390,금오공대,장천버스정류장(종점),12478,23
2025-06-13,마이비,47106346,장천버스정류장종-금오공대(종점),Jan-97,버스,김천시내,4702430,4716652,장천버스정류장종점,금오공대(종점),12082,25
2025-06-13,마이비,47106347,장천버스정류장종-장천버스정류장(,85,버스,김천시내,4702430,4702390,장천버스정류장종점,장천버스정류장(종점),11382,5
2025-06-13,마이비,47106348,원평마을문화센터-장천버스정류장(,193-4,버스,김천시내,4717322,4702390,원평마을문화센터앞,장천버스정류장(종점),24984,40
2025-06-13,마이비,47106349,장천버스정류장종-원평마을문화센터,193-5,버스,김천시내,4702430,4716062,장천버스정류장종점,원평마을문화센터건너(종점),25014,43
2025-06-13,마이비,47106350,선산터미널종점-해평버스정류장종,740-1,버스,김천좌석,4704110,4702970,선산터미널종점,해평버스정류장종점,17511,21
2025-06-13,마이비,47106351,구미종합터미널앞-KTX김천구미역,554,버스,김천좌석,4717212,4707511,구미종합터미널앞,KTX김천구미역,20822,12
2025-06-13,마이비,47106352,원평마을문화센터-경운대학교(출발,196,버스,김천좌석,4717322,4729070,원평마을문화센터앞,경운대학교(출발)(산동방면),20715,46
2025-06-13,마이비,47106353,경운대학교(출발-원평마을문화센터,196-1,버스,김천좌석,4729070,4716062,경운대학교(출발)(산동방면),원평마을문화센터건너(종점),19483,45
2025-06-13,마이비,47106354,금오공대-금오공대,404-1,버스,김천시내,4716982,4716982,금오공대,금오공대,20799,34
2025-06-13,마이비,47106355,경운대학교(출발-금오공대,404-2,버스,김천시내,4729070,4716982,경운대학교(출발)(산동방면),금오공대,9746,20
2025-06-13,마이비,47106356,KTX김천구미역-구미종합터미널앞,554-1,버스,김천좌석,4707511,4716342,KTX김천구미역,구미종합터미널앞(종점),20752,14
2025-06-13,마이비,47106357,해평정류장(출발-선산터미널(종점,740-2,버스,김천좌석,4702860,4704480,해평정류장(출발)(선산방면),선산터미널(종점),17383,21
2025-06-13,마이비,47106358,인동정류장-해평버스정류장(,Mar-95,버스,김천시내,4717932,4702780,인동정류장,해평버스정류장(종점),20589,38
2025-06-13,마이비,47106359,원평마을문화센터-문성2지구,412,버스,김천시내,4717322,4729330,원평마을문화센터앞,문성2지구,28716,71
2025-06-13,마이비,47106360,왜관남부(출발)-왜관남부정류장(,11월 08일,버스,김천시내,4723014,4722994,왜관남부(출발),왜관남부정류장(종점),23234,19
2025-06-13,마이비,47106361,문성2지구-무지개아파트건너,01월 24일,버스,김천시내,4729320,4704620,문성2지구,무지개아파트건너,16148,35
2025-06-13,마이비,47106362,괴평무지개아파트-문성2지구,02월 24일,버스,김천시내,4703390,4729330,괴평무지개아파트,문성2지구,15996,37
2025-06-13,마이비,47106363,원평마을문화센터-남율해밍턴아파트,12,버스,김천시내,4717322,4722214,원평마을문화센터앞,남율해밍턴아파트,19257,42
2025-06-13,마이비,47106364,원평마을문화센터-문성2지구,29,버스,김천시내,4717322,4729330,원평마을문화센터앞,문성2지구,7887,20
2025-06-13,마이비,47106365,문성2지구-원평마을문화센터,01월 29일,버스,김천시내,4729320,4716062,문성2지구,원평마을문화센터건너(종점),8298,19
2025-06-13,마이비,47106366,원평마을문화센터-AGC화인테크노,197,버스,김천좌석,4717322,4701080,원평마을문화센터앞,AGC화인테크노한국,16457,28
2025-06-13,마이비,47106367,AGC화인테크노-원평마을문화센터,197-1,버스,김천좌석,4701240,4716062,AGC화인테크노한국,원평마을문화센터건너(종점),16216,31
2025-06-13,마이비,47106368,원평마을문화센터-원평마을문화센터,910,버스,김천좌석,4717322,4716062,원평마을문화센터앞,원평마을문화센터건너(종점),33618,66
2025-06-13,마이비,47106370,원평마을문화센터-남율해밍턴아파트,120,버스,김천좌석,4717322,4722214,원평마을문화센터앞,남율해밍턴아파트,19257,42
2025-06-13,마이비,47106371,남율해밍턴아파트-원평마을문화센터,120-1,버스,김천좌석,4722684,4717332,남율해밍턴아파트,원평마을문화센터건너,19651,43
2025-06-13,마이비,47106373,남율해밍턴아파트-원평마을문화센터,12월 01일,버스,김천시내,4722684,4717332,남율해밍턴아파트,원평마을문화센터건너,19651,43
2025-06-13,마이비,47106374,원평마을문화센터-AGC화인테크노,900,버스,김천좌석,4717322,4701080,원평마을문화센터앞,AGC화인테크노한국,17439,30
2025-06-13,마이비,47106375,AGC화인테크노-원평마을문화센터,900-1,버스,김천좌석,4701240,4716062,AGC화인테크노한국,원평마을문화센터건너(종점),17212,33
2025-06-13,마이비,47106376,구미종합터미널앞-김천시외버스터미,Jun-53,버스,김천시내,4717212,4720913,구미종합터미널앞,김천시외버스터미널,27958,53
2025-06-13,마이비,47106377,김천시외버스터미-금오공대(종점),Feb-57,버스,김천시내,4720873,4716652,김천시외버스터미널기점,금오공대(종점),34356,68
2025-06-13,마이비,47106378,금오공대-김천시외버스터미,Mar-57,버스,김천시내,4716982,4720913,금오공대,김천시외버스터미널,35233,68
2025-06-13,마이비,47106379,원평마을문화센터-구미역중앙시장,910-2,버스,김천시내,4717322,4717292,원평마을문화센터앞,구미역중앙시장,31059,61
2025-06-13,마이비,47106381,인동차고지-경운대학교(종점,80,버스,김천시내,4729872,4702370,인동차고지,경운대학교(종점),13347,16
2025-06-13,마이비,47106382,경운대학-인동차고지,Jan-80,버스,김천시내,4724650,4729872,경운대학,인동차고지,12987,16
2025-06-13,마이비,47106383,원평마을문화센터-경운대학교(종점,Feb-80,버스,김천시내,4717322,4702370,원평마을문화센터앞,경운대학교(종점),24183,34
2025-06-13,마이비,47106384,경운대학-금오산사거리,Mar-80,버스,김천시내,4724650,4716012,경운대학,금오산사거리,22917,25
2025-06-13,마이비,47106385,인동회차지(출발-경운대학교(종점,Apr-92,버스,김천시내,4729142,4702370,인동회차지(출발),경운대학교(종점),16782,27
2025-06-13,마이비,47106386,경운대학-인동회차지입구(,May-92,버스,김천시내,4724650,4717952,경운대학,인동회차지입구(종점),13823,26
2025-06-13,마이비,47106387,선산터미널종점-선산터미널(종점,Sep-72,버스,김천시내,4704110,4704480,선산터미널종점,선산터미널(종점),64981,38
2025-06-13,마이비,47106388,원평마을문화센터-장천버스정류장종,884-7,버스,김천시내,4717322,4702150,원평마을문화센터앞,장천버스정류장종점,23740,44
2025-06-13,마이비,47106389,김천시외버스터미-구미종합터미널앞,Jul-53,버스,김천시내,4720873,4716342,김천시외버스터미널기점,구미종합터미널앞(종점),28945,55
2025-06-13,마이비,47106390,구미종합터미널앞-김천시외버스터미,Aug-53,버스,김천시내,4717212,4720913,구미종합터미널앞,김천시외버스터미널,29915,53
2025-06-13,마이비,47106392,오태1동-김천시외버스터미,Jun-55,버스,김천시내,4718372,4720913,오태1동,김천시외버스터미널,36970,66
2025-06-13,마이비,47106393,봉곡청마루-봉곡청마루(종점,01월 27일,버스,김천시내,4715892,4715432,봉곡청마루,봉곡청마루(종점),17659,45
2025-06-13,마이비,47106394,구미대학교-구미대학교,02월 27일,버스,김천시내,4729052,4729052,구미대학교,구미대학교,25241,56
2025-06-13,마이비,47106395,금오공대-김천시외버스터미,Mar-51,버스,김천시내,4716982,4720913,금오공대,김천시외버스터미널,44241,73
2025-06-13,마이비,47106396,원평마을문화센터-원평마을문화센터,03월 27일,버스,김천시내,4717322,4716062,원평마을문화센터앞,원평마을문화센터건너(종점),8100,20
2025-06-13,마이비,47106397,사곡역-경운대학교(종점,960,버스,김천시내,4730302,4702370,사곡역,경운대학교(종점),18472,37
2025-06-13,마이비,47106398,경운대학교(출발-사곡역건너,960-1,버스,김천시내,4729070,4730312,경운대학교(출발)(산동방면),사곡역건너,17703,38
2025-06-13,마이비,47106399,황상동종점-황상동(종점),303-4,버스,김천시내,4718092,4717482,황상동종점,황상동(종점),15843,38
2025-06-13,마이비,47106400,봉곡청마루-봉곡청마루(종점,05월 20일,버스,김천시내,4715892,4715432,봉곡청마루,봉곡청마루(종점),14889,38
2025-06-13,마이비,47201252,KTX김천구미역-김천시외버스터미,KTX113-2,버스,김천좌석,4707511,4720913,KTX김천구미역,김천시외버스터미널,8806,18
2025-06-13,마이비,47201253,KTX김천구미역-김천시외버스터미,KTX12,버스,김천시내,4707501,4720913,KTX김천구미역,김천시외버스터미널,8588,20
2025-06-13,마이비,47201254,KTX김천구미역-김천시외버스터미,KTX13-2,버스,김천시내,4707511,4720913,KTX김천구미역,김천시외버스터미널,8806,18
2025-06-13,마이비,47201255,KTX김천구미역-삼락동(거문들),KTX15,버스,김천시내,4707511,4719973,KTX김천구미역,삼락동(거문들),16938,39
2025-06-13,마이비,47201256,KTX김천구미역-종합운동장,KTX15-9,버스,김천시내,4707501,4720113,KTX김천구미역,종합운동장,14708,30
2025-06-13,마이비,47201257,KTX김천구미역-직지빌라,KTX11,버스,김천시내,4707501,4709131,KTX김천구미역,직지빌라,19497,51
2025-06-13,마이비,47201258,KTX김천구미역-김천시외버스터미,KTX112,버스,김천좌석,4707501,4720913,KTX김천구미역,김천시외버스터미널,8588,18
2025-06-13,마이비,47201259,감문행정복지센터-김천시외버스터미,감문33-2,버스,김천시내,4705261,4720913,감문행정복지센터,김천시외버스터미널,16032,33
2025-06-13,마이비,47201260,갈개출발-김천시외버스터미,갈계885-1,버스,김천좌석,4710381,4720913,갈개출발,김천시외버스터미널,37995,55
2025-06-13,마이비,47201261,갈항종점-김천시외버스터미,갈항12-6,버스,김천시내,4707381,4720913,갈항종점,김천시외버스터미널,25429,37
2025-06-13,마이비,47201262,갈항종점-김천시외버스터미,갈항12-7,버스,김천시내,4707381,4720913,갈항종점,김천시외버스터미널,24526,30
2025-06-13,마이비,47201263,내감리(웃감주)-김천시외버스터미,감주884-4,버스,김천좌석,4708561,4720913,내감리(웃감주),김천시외버스터미널,39240,59
2025-06-13,마이비,47201264,강바대종점-김천시외버스터미,강곡82-1,버스,김천시내,4711581,4720913,강바대종점,김천시외버스터미널,14320,24
2025-06-13,마이비,47201265,강바대종점-김천시외버스터미,강곡82-2,버스,김천시내,4711581,4720913,강바대종점,김천시외버스터미널,18210,27
2025-06-13,마이비,47201266,개자-종합운동장,개자115-9,버스,김천좌석,4705381,4720113,개자,종합운동장,23338,47
2025-06-13,마이비,47201267,개자-김천시외버스터미,개자32,버스,김천시내,4705381,4720913,개자,김천시외버스터미널,19227,37
2025-06-13,마이비,47201268,개자-성남교,개자32-1,버스,김천시내,4705381,4720923,개자,성남교,39781,57
2025-06-13,마이비,47201269,개자-김천시외버스터미,개자332,버스,김천좌석,4705381,4720913,개자,김천시외버스터미널,18916,35
2025-06-13,마이비,47201270,거물2리종점-상부정류장,거물90,버스,김천시내,4712611,4712401,거물2리종점,상부정류장,6650,8
2025-06-13,마이비,47201271,거물2리종점-김천시외버스터미,거물91,버스,김천시내,4712611,4720913,거물2리종점,김천시외버스터미널,27813,42
2025-06-13,마이비,47201272,관덕2리(구수골-김천시외버스터미,구수882-2,버스,김천좌석,4712571,4720913,관덕2리(구수골),김천시외버스터미널,27640,45
2025-06-13,마이비,47201273,관덕2리(구수골-김천시외버스터미,구수884,버스,김천좌석,4712571,4720913,관덕2리(구수골),김천시외버스터미널,27025,44
2025-06-13,마이비,47201274,상덕-김천시외버스터미,군자22-2,버스,김천시내,4711251,4719493,상덕,김천시외버스터미널(종점),20909,26
2025-06-13,마이비,47201275,군자1리(하덕)-김천시외버스터미,군자22-3,버스,김천시내,4711261,4719493,군자1리(하덕),김천시외버스터미널(종점),8966,18
2025-06-13,마이비,47201276,상덕-김천시외버스터미,군자22-4,버스,김천시내,4711251,4719493,상덕,김천시외버스터미널(종점),10051,19
2025-06-13,마이비,47201277,금평-김천시외버스터미,금평83-5,버스,김천시내,4706841,4720913,금평,김천시외버스터미널,23735,39
2025-06-13,마이비,47201278,진흥-김천시외버스터미,금평83-6,버스,김천시내,4706771,4720913,진흥,김천시외버스터미널,15060,26
2025-06-13,마이비,47201279,금평-김천시외버스터미,금평883-5,버스,김천좌석,4706831,4720913,금평,김천시외버스터미널,23646,39
2025-06-13,마이비,47201280,기터종점-김천시외버스터미,기터84-3,버스,김천시내,4712671,4720913,기터종점,김천시외버스터미널,34124,49
2025-06-13,마이비,47201281,기터종점-김천시외버스터미,기터884-3,버스,김천좌석,4712671,4720913,기터종점,김천시외버스터미널,31886,48
2025-06-13,마이비,47201282,김천시외버스터미-직지빌라,김천11,버스,김천시내,4720873,4709131,김천시외버스터미널기점,직지빌라,10816,31
2025-06-13,마이비,47201283,김천시외버스터미-직지빌라,김천111,버스,김천좌석,4720873,4709131,김천시외버스터미널기점,직지빌라,10816,31
2025-06-13,마이비,47201284,김천시외버스터미-한광교회,김천11-1,버스,김천시내,4720873,4719153,김천시외버스터미널기점,한광교회,5299,16
2025-06-13,마이비,47201285,김천시외버스터미-한광교회,김천111-1,버스,김천좌석,4720873,4719153,김천시외버스터미널기점,한광교회,5299,16
2025-06-13,마이비,47201286,김천시외버스터미-KT&G,김천111-2,버스,김천좌석,4720873,4709171,김천시외버스터미널기점,KT&G,5621,18
2025-06-13,마이비,47201287,김천시외버스터미-대사마을,김천111-4,버스,김천좌석,4720873,4727241,김천시외버스터미널기점,대사마을,8542,24
2025-06-13,마이비,47201288,김천시외버스터미-세송삼거리,김천111-5,버스,김천좌석,4720873,4708871,김천시외버스터미널기점,세송삼거리,7767,22
2025-06-13,마이비,47201289,김천시외버스터미-삼거리,김천111-6,버스,김천좌석,4720873,4724159,김천시외버스터미널기점,삼거리,18113,40
2025-06-13,마이비,47201290,김천시외버스터미-세송삼거리,김천111-9,버스,김천좌석,4720873,4708871,김천시외버스터미널기점,세송삼거리,7767,22
2025-06-13,마이비,47201291,김천시외버스터미-KT&G,김천11-2,버스,김천시내,4720873,4709171,김천시외버스터미널기점,KT&G,5621,18
2025-06-13,마이비,47201292,김천시외버스터미-지좌동,김천112-2,버스,김천좌석,4720873,4720643,김천시외버스터미널기점,지좌동,3586,9
2025-06-13,마이비,47201293,김천시외버스터미-농림축산검역본부,김천112-3,버스,김천좌석,4720873,4707611,김천시외버스터미널기점,농림축산검역본부,12803,32
2025-06-13,마이비,47201294,김천시외버스터미-농림축산검역본부,김천112-4,버스,김천좌석,4720873,4707611,김천시외버스터미널기점,농림축산검역본부,13007,30
2025-06-13,마이비,47201295,김천시외버스터미-용밭마을,김천112-5,버스,김천좌석,4720873,4729081,김천시외버스터미널기점,용밭마을,17854,29
2025-06-13,마이비,47201296,김천시외버스터미-KT&G,김천11-3,버스,김천시내,4720873,4709171,김천시외버스터미널기점,KT&G,5621,18
2025-06-13,마이비,47201297,김천시외버스터미-무실,김천113-1,버스,김천좌석,4720873,4720503,김천시외버스터미널기점,무실,6081,16
2025-06-13,마이비,47201298,김천시외버스터미-봉곡2리(사실),김천113-4,버스,김천좌석,4720873,4707891,김천시외버스터미널기점,봉곡2리(사실),12936,26
2025-06-13,마이비,47201299,김천시외버스터미-연명,김천113-5,버스,김천좌석,4720873,4707871,김천시외버스터미널기점,연명,10250,20
2025-06-13,마이비,47201300,김천시외버스터미-대사마을,김천11-4,버스,김천시내,4720873,4727241,김천시외버스터미널기점,대사마을,8542,24
2025-06-13,마이비,47201301,김천시외버스터미-농림축산검역본부,김천114-5,버스,김천좌석,4720873,4707611,김천시외버스터미널기점,농림축산검역본부,11925,29
2025-06-13,마이비,47201302,김천시외버스터미-삼락동(거문들),김천115-1,버스,김천좌석,4720873,4719973,김천시외버스터미널기점,삼락동(거문들),5474,15
2025-06-13,마이비,47201303,김천시외버스터미-문산,김천115-3,버스,김천좌석,4720873,4719913,김천시외버스터미널기점,문산,6192,16
2025-06-13,마이비,47201304,김천시외버스터미-상금동,김천115-8,버스,김천좌석,4720873,4727451,김천시외버스터미널기점,상금동,15133,27
2025-06-13,마이비,47201305,김천시외버스터미-삼거리,김천11-6,버스,김천시내,4720873,4724159,김천시외버스터미널기점,삼거리,18113,40
2025-06-13,마이비,47201306,김천시외버스터미-공수,김천11-7,버스,김천시내,4720873,4728899,김천시외버스터미널기점,공수,15850,33
2025-06-13,마이비,47201307,김천시외버스터미-임산,김천11-8,버스,김천시내,4720873,4728969,김천시외버스터미널기점,임산,31159,57
2025-06-13,마이비,47201308,김천시외버스터미-세송삼거리,김천11-9,버스,김천시내,4720873,4708871,김천시외버스터미널기점,세송삼거리,7767,22
2025-06-13,마이비,47201309,김천시외버스터미-대한법률구조공단,김천12,버스,김천시내,4720873,4710611,김천시외버스터미널기점,대한법률구조공단,9042,23
2025-06-13,마이비,47201310,김천시외버스터미-KTX김천구미역,김천12-1,버스,김천시내,4720873,4707501,김천시외버스터미널기점,KTX김천구미역,10233,22
2025-06-13,마이비,47201311,김천시외버스터미-지좌동,김천12-2,버스,김천시내,4720873,4720643,김천시외버스터미널기점,지좌동,3586,9
2025-06-13,마이비,47201312,김천시외버스터미-농림축산검역본부,김천12-3,버스,김천시내,4720873,4707611,김천시외버스터미널기점,농림축산검역본부,12803,32
2025-06-13,마이비,47201313,김천시외버스터미-농림축산검역본부,김천12-4,버스,김천시내,4720873,4707611,김천시외버스터미널기점,농림축산검역본부,13007,30
2025-06-13,마이비,47201314,김천시외버스터미-용밭마을,김천12-5,버스,김천시내,4720873,4729081,김천시외버스터미널기점,용밭마을,17854,29
2025-06-13,마이비,47201315,김천시외버스터미-오봉2리,김천12-6,버스,김천시내,4720873,4707151,김천시외버스터미널기점,오봉2리,25138,39
2025-06-13,마이비,47201316,김천시외버스터미-오봉2리,김천12-7,버스,김천시내,4720873,4707151,김천시외버스터미널기점,오봉2리,16168,24
2025-06-13,마이비,47201317,김천시외버스터미-못골,김천13,버스,김천시내,4720873,4708111,김천시외버스터미널기점,못골,5737,16
2025-06-13,마이비,47201318,김천시외버스터미-대한법률구조공단,김천13-2,버스,김천시내,4720873,4710611,김천시외버스터미널기점,대한법률구조공단,9247,22
2025-06-13,마이비,47201319,김천시외버스터미-봉곡2리(사실),김천13-3,버스,김천시내,4720873,4707891,김천시외버스터미널기점,봉곡2리(사실),12936,26
2025-06-13,마이비,47201320,김천시외버스터미-봉곡2리(사실),김천13-4,버스,김천시내,4720873,4707891,김천시외버스터미널기점,봉곡2리(사실),12936,26
2025-06-13,마이비,47201321,김천시외버스터미-연명,김천13-5,버스,김천시내,4720873,4707871,김천시외버스터미널기점,연명,10250,20
2025-06-13,마이비,47201322,김천시외버스터미-부상2리(대성사,김천13-7,버스,김천시내,4720873,4707221,김천시외버스터미널기점,부상2리(대성사),23116,39
2025-06-13,마이비,47201323,김천시외버스터미-성주전화국,김천14,버스,김천시내,4720873,4724217,김천시외버스터미널기점,성주전화국,37273,58
2025-06-13,마이비,47201324,김천시외버스터미-상능,김천14-1,버스,김천시내,4720873,4729001,김천시외버스터미널기점,상능,19564,30
2025-06-13,마이비,47201325,김천시외버스터미-대한법률구조공단,김천14-2,버스,김천시내,4720873,4710611,김천시외버스터미널기점,대한법률구조공단,8369,21
2025-06-13,마이비,47201326,김천시외버스터미-봉곡2리(사실),김천14-3,버스,김천시내,4720873,4707891,김천시외버스터미널기점,봉곡2리(사실),16428,27
2025-06-13,마이비,47201327,김천시외버스터미-신리종점,김천15,버스,김천시내,4720873,4709531,김천시외버스터미널기점,신리종점,9836,21
2025-06-13,마이비,47201328,김천시외버스터미-신리종점,김천15-2,버스,김천시내,4720873,4709531,김천시외버스터미널기점,신리종점,9836,21
2025-06-13,마이비,47201329,김천시외버스터미-문산,김천15-3,버스,김천시내,4720873,4719913,김천시외버스터미널기점,문산,6216,16
2025-06-13,마이비,47201330,김천시외버스터미-직동,김천15-4,버스,김천시내,4720873,4709521,김천시외버스터미널기점,직동,9108,19
2025-06-13,마이비,47201331,김천시외버스터미-직동,김천15-5,버스,김천시내,4720873,4709521,김천시외버스터미널기점,직동,11677,24
2025-06-13,마이비,47201332,김천시외버스터미-상금동,김천15-7,버스,김천시내,4720873,4727451,김천시외버스터미널기점,상금동,12565,22
2025-06-13,마이비,47201333,문무-종합운동장,문무15-9,버스,김천시내,4704911,4720113,문무,종합운동장,29265,49
2025-06-13,마이비,47201334,김천시외버스터미-종합운동장,김천16,버스,김천시내,4720873,4720113,김천시외버스터미널기점,종합운동장,4226,12
2025-06-13,마이비,47201335,김천시외버스터미-김천대학교,김천16-2,버스,김천시내,4720873,4719983,김천시외버스터미널기점,김천대학교,8332,20
2025-06-13,마이비,47201336,김천시외버스터미-김천대학교,김천16-3,버스,김천시내,4720873,4719983,김천시외버스터미널기점,김천대학교,8332,20
2025-06-13,마이비,47201337,김천시외버스터미-목련아파트,김천22,버스,김천시내,4720873,4727063,김천시외버스터미널기점,목련아파트,2491,9
2025-06-13,마이비,47201338,김천시외버스터미-어모문화마을,김천22-1,버스,김천시내,4720873,4711151,김천시외버스터미널기점,어모문화마을,7338,19
2025-06-13,마이비,47201339,김천시외버스터미-목련아파트,김천222,버스,김천좌석,4720873,4727063,김천시외버스터미널기점,목련아파트,2491,9
2025-06-13,마이비,47201340,김천시외버스터미-군자1리(하덕),김천22-2,버스,김천시내,4720873,4710571,김천시외버스터미널기점,군자1리(하덕),8741,19
2025-06-13,마이비,47201341,김천시외버스터미-두원,김천222-6,버스,김천좌석,4720873,4711051,김천시외버스터미널기점,두원,11956,25
2025-06-13,마이비,47201342,김천시외버스터미-능치2리(도치랑,김천222-8,버스,김천좌석,4720873,4710901,김천시외버스터미널기점,능치2리(도치랑),20607,37
2025-06-13,마이비,47201343,김천시외버스터미-상덕,김천22-3,버스,김천시내,4720873,4711251,김천시외버스터미널기점,상덕,10098,20
2025-06-13,마이비,47201344,김천시외버스터미-능치2리(도치랑,김천223-1,버스,김천좌석,4720873,4710901,김천시외버스터미널기점,능치2리(도치랑),20607,37
2025-06-13,마이비,47201345,김천시외버스터미-능치2리(도치랑,김천223-2,버스,김천좌석,4720873,4710901,김천시외버스터미널기점,능치2리(도치랑),20608,37
2025-06-13,마이비,47201346,김천시외버스터미-능치2리(도치랑,김천223-3,버스,김천좌석,4720873,4710901,김천시외버스터미널기점,능치2리(도치랑),18240,36
2025-06-13,마이비,47201347,김천시외버스터미-군자1리(하덕),김천22-4,버스,김천시내,4720873,4710571,김천시외버스터미널기점,군자1리(하덕),21436,27
